  83563    11    67.67331 -1547.64825    27.41641 
  83563    12    68.65305 -1547.74500    27.32539 
  83563    13    70.68182 -1547.44825    27.29391 
  83563    14    71.66164 -1547.92375    27.30359 
  83564     1    53.67867 -1490.00000    20.00000 
  83564     2    54.65903 -1491.80000    19.90000 
  83564     3    56.68811 -1499.80000    23.40000 
  83564     4    57.66740 -1502.20000    29.30000 
  83564     5    60.67630 -1518.68238    34.28178 
  83564     6    61.65597 -1525.28250    32.58181 
  83564     7    64.66441 -1537.98250    27.58181 
  83564     8    66.69356 -1537.68250    27.78181 
  83564     9    67.67331 -1537.87638    27.56831 
  83564    10    68.65305 -1537.97625    27.46831 
  83564    11    70.68182 -1537.67625    27.46831 
  83564    12    71.66164 -1538.16625    27.48459 
  83565     1    53.67944 -1710.00000    30.00000 
  83565     2    54.65903 -1709.67350    33.72259 
  83565     3    56.68811 -1713.61450    32.42350 
  83565     4    57.66817 -1714.79787    33.82578 
  83565     5    60.67630 -1725.38900    36.02281 
  83565     6    61.65597 -1732.02562    34.78580 
  83565     7    64.09901 -1741.22563    30.78578 
  83565     8    65.07868 -1741.10988    30.62539 
  83565     9    67.10791 -1741.22575    30.79619 
  83565    10    68.08711 -1741.15062    30.66580 
  83565    11    70.68259 -1740.73363    31.84163 
  83565    12    71.66241 -1741.10450    31.65363 
  83566     1    53.67944 -1700.00000    30.00000 
  83566     2    54.65903 -1699.77325    33.58031 
  83566     3    56.68811 -1703.72975    32.53538 
  83566     4    57.66817 -1704.89850    34.14150 
  83566     5    60.67630 -1715.47637    36.47212 
  83566     6    61.65597 -1722.11163    35.23769 
  83566     7    64.09901 -1731.40738    31.15878 
  83566     8    65.07868 -1731.29625    31.01509 
  83566     9    67.10791 -1731.40462    31.20059 
  83566    10    68.08711 -1731.34200    31.05941 
  83566    11    70.68259 -1730.91387    32.23000 
  83566    12    71.66241 -1731.26125    32.04628 
  83567     1    53.67944 -1690.00000    30.00000 
  83567     2    54.65903 -1691.16650    31.50037 
  83567     3    56.68811 -1697.89425    29.02531 
  83567     4    57.66817 -1699.29925    30.69522 
  83567     5    60.67630 -1710.39925    33.09522 
  83567     6    61.65597 -1717.06063    31.83680 
  83567     7    64.09901 -1726.56063    27.63681 
  83567     8    65.07868 -1726.45600    27.49900 
  83567     9    67.10791 -1726.50000    28.00000 
  83567    10    67.67331 -1726.36725    28.82412 
  83567    11    68.08711 -1726.20000    27.80000 
  83567    12    68.65305 -1726.49825    28.68550 
  83567    13    70.68259 -1726.13625    28.79587 
  83567    14    71.66241 -1726.54562    28.59838 
  83568     1    53.67944 -1680.00000    30.00000 
  83568     2    54.65903 -1681.16800    31.19559 
  83568     3    56.68811 -1687.91025    28.96119 
  83568     4    57.66817 -1689.30500    30.88587 
  83568     5    60.67630 -1700.10500    33.18588 
  83568     6    61.65597 -1706.74200    31.91111 
  83568     7    64.09901 -1717.90075    26.75341 
  83568     8    65.07868 -1717.79050    26.62219 
  83568     9    67.67331 -1717.71438    27.93959 
  83568    10    68.65305 -1717.83775    27.82230 
  83568    11    70.68259 -1717.49850    27.92387 
  83568    12    71.66241 -1717.89850    27.73913 
  83569     1    53.67944 -1670.00000    30.00000 
  83569     2    54.65903 -1671.21125    30.71950 
  83569     3    56.68811 -1678.11100    28.75419 
  83569     4    57.66817 -1679.63625    30.88691 
  83569     5    60.67630 -1692.00000    33.20000 
  83569     6    61.65597 -1698.63050    31.90859 
  83569     7    64.09901 -1709.99625    26.72169 
  83569     8    65.07868 -1709.90037    26.61120 
  83569     9    67.67331 -1709.83838    27.90441 
  83569    10    68.65305 -1709.96262    27.78250 
  83569    11    70.68259 -1709.62550    27.88894 
  83569    12    71.66241 -1710.01737    27.71803 
  83570     1    53.67944 -1660.00000    30.00000 
  83570     2    54.65903 -1661.22525    30.63200 
  83570     3    56.68811 -1668.12075    28.90744 
  83570     4    57.66740 -1669.72075    31.40741 
  83570     5    60.67630 -1692.00000    33.90000 
  83570     6    61.65597 -1690.40000    32.70000 
  83570     7    64.09901 -1701.77675    27.44322 
  83570     8    65.07868 -1701.67238    27.32900 
  83570     9    67.67331 -1701.60875    28.62787 
  83570    10    68.65305 -1701.71487    28.50920 
  83570    11    70.68259 -1701.37075    28.59300 
  83570    12    71.66164 -1701.83313    28.40541 
  83571     1    53.67944 -1650.00000    30.00000 
  83571     2    54.65903 -1651.18825    30.59581 
  83571     3    56.68811 -1658.08812    29.09581 
  83571     4    57.66740 -1659.67763    31.88578 
  83571     5    60.67630 -1672.97762    35.28578 
  83571     6    61.65597 -1679.59875    33.97519 
  83571     7    64.09901 -1691.20763    28.57472 
  83571     8    65.07868 -1691.10562    28.46320 
  83571     9    67.67331 -1691.01275    29.76328 
  83571    10    68.65305 -1691.13575    29.65109 
  83571    11    70.68259 -1690.79112    29.73881 
  83571    12    71.66164 -1691.23050    29.56469 
  83572     1    53.67944 -1640.00000    30.00000 
  83572     2    54.65903 -1641.19325    30.52772 
  83572     3    56.68811 -1648.11475    29.24925 
  83572     4    57.66740 -1649.72175    32.42300 
  83572     5    60.67630 -1663.49737    36.25772 
  83572     6    61.65597 -1670.13513    34.91141 
  83572     7    64.09901 -1681.80938    29.42750 
  83572     8    65.07868 -1681.70512    29.30980 
  83572     9    67.67331 -1681.63675    30.61241 
  83572    10    68.65305 -1681.75750    30.49441 
  83572    11    70.68259 -1681.40237    30.57131 
  83572    12    71.66164 -1681.84887    30.40272 
  83573     1    53.67944 -1630.00000    30.00000 
  83573     2    54.65903 -1631.19712    30.49541 
  83573     3    56.68811 -1638.09713    29.39544 
  83573     4    57.66740 -1639.69712    32.89550 
  83573     5    60.67630 -1653.52613    36.97588 
  83573     6    61.65597 -1660.15150    35.61580 
  83573     7    64.09901 -1671.85150    30.01578 
  83573     8    65.07868 -1671.75850    29.89450 
  83573     9    67.67331 -1671.68800    31.20241 
  83573    10    68.65305 -1671.80413    31.09981 
  83573    11    70.68259 -1671.44175    31.16287 
  83573    12    71.66164 -1671.91737    31.02228 
  83574     1    53.67944 -1620.00000    30.00000 
  83574     2    54.65903 -1621.20000    30.30000 
  83574     3    56.68811 -1628.18387    29.51181 
  83574     4    57.66740 -1629.78388    33.41178 
  83574     5    60.67630 -1644.18387    37.61172 
  83574     6    61.65597 -1650.80975    36.20811 
  83574     7    64.09901 -1662.81537    30.71441 
  83574     8    65.07868 -1662.71663    30.59900 
